polar bear gene ID	BK_SAMN01057691	BK_SRR7813602	BB_SRR7758718	BB_SAMN02256313	BB_SAMN02256315	BB_SAMN02256316	BB_SAMN02256317	BB_SAMN02256318	BB_SAMN02256319	BB_SAMN02256320	BB_SAMN02256321	BB_SAMN02256322	PB_SAMN02261811	PB_SAMN02261819	PB_SAMN02261821	PB_SAMN02261826	PB_SAMN02261840	PB_SAMN02261845	PB_SAMN02261851	PB_SAMN02261853	PB_SAMN02261854	PB_SAMN02261856	PB_SAMN02261858	PB_SAMN02261865	PB_SAMN02261868	PB_SAMN02261870	PB_SAMN02261871	PB_SAMN02261878	PB_SAMN02261880
Uma_R019437	1	2	2	1	2	1	1	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2
Uma_R019438	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019439	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R019440	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019441	3	2	2	3	3	3	2	3	3	3	2	3	2	3	3	2	2	2	3	2	2	2	2	2	2	2	2	3	2
Uma_R019442	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019443	3	2	2	3	3	2	3	3	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	3	3	2	2
Uma_R019444	0	1	2	0	2	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	2	1	0	1	1	1	1	1	1
Uma_R019446	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R019447	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R019448	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R019449	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R019450	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019451	1	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R019452	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019453	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019454	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019455	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019456	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019457	3	2	2	2	2	2	2	3	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	2	2	2
Uma_R019458	0	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1
Uma_R019459	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2
Uma_R019461	3	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	1	2	2	3	2	1	2	2	2
Uma_R019462	3	2	2	3	3	4	3	3	4	3	3	3	2	3	2	2	2	3	2	2	1	2	2	3	2	2	2	2	2
Uma_R019463	2	2	2	3	2	2	3	3	3	2	3	2	2	2	2	2	3	3	2	2	1	2	2	3	2	2	2	3	3
Uma_R019464	3	3	2	2	2	3	3	3	3	2	2	2	2	3	2	2	2	2	2	2	2	3	2	3	3	2	2	2	2
Uma_R019465	3	2	2	2	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	2	1	2
Uma_R019466	3	2	2	3	2	3	2	3	3	2	3	2	3	3	2	2	3	3	2	3	2	3	2	3	3	2	2	2	3
Uma_R019467	2	3	2	3	2	2	3	3	3	3	3	3	2	3	2	3	2	3	2	2	2	2	3	3	3	2	2	2	3
Uma_R019468	3	3	2	2	2	2	3	2	3	2	2	2	2	2	2	2	3	3	2	2	1	3	2	3	3	2	2	2	3
Uma_R019469	3	2	2	2	3	3	3	3	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2
Uma_R019470	3	2	2	2	2	3	3	3	3	3	2	2	3	2	3	3	3	3	3	2	2	3	3	3	3	2	2	2	3
Uma_R019472	2	2	3	2	2	3	2	2	2	2	3	2	2	2	2	2	3	3	2	2	2	2	3	3	2	2	2	3	3
Uma_R019474	3	2	3	3	2	3	2	3	3	2	3	3	3	3	3	3	3	3	3	2	2	2	3	3	3	2	2	2	3
Uma_R019476	2	2	3	2	2	3	2	3	2	2	3	2	2	2	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2
Uma_R019477	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
Uma_R019478	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
Uma_R019479	2	2	3	2	2	3	3	3	3	2	3	2	3	2	3	3	3	2	3	2	2	3	2	3	3	2	2	3	2
Uma_R019480	3	2	2	2	2	3	3	3	3	2	2	3	3	3	3	3	3	3	2	2	2	3	2	3	3	2	2	3	3
Uma_R019482	1	2	3	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R019483	2	2	3	2	2	2	2	2	3	2	3	2	2	2	2	2	3	2	2	2	2	3	3	2	2	2	2	2	3
Uma_R019484	2	2	3	2	2	2	2	2	3	2	3	2	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	3	3
Uma_R019485	2	2	3	2	2	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	2	3	2	2	2	3	3
Uma_R019487	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	3
Uma_R019488	2	4	3	3	2	3	3	3	3	3	3	2	2	2	2	3	3	3	3	2	2	3	2	3	2	2	2	3	2
Uma_R019489	3	3	3	2	2	2	2	2	3	2	3	2	2	2	3	3	2	3	3	3	2	2	2	2	2	2	2	3	3
Uma_R019490	2	2	2	2	2	3	2	2	3	2	3	2	2	2	3	2	2	3	3	2	2	2	2	2	2	2	2	2	2
Uma_R019491	2	2	3	2	2	3	3	3	3	2	2	2	2	2	2	2	2	3	3	2	2	2	2	3	2	2	2	3	2
Uma_R019492	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R019493	2	3	2	2	2	3	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2	2	3	2
Uma_R019494	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	3	2	1	2	3	2
Uma_R019495	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2
Uma_R019496	2	2	2	2	3	2	3	2	3	2	3	2	2	2	2	3	3	3	2	2	2	3	2	3	2	2	2	3	2
Uma_R019498	2	2	3	3	3	3	3	3	3	2	4	3	2	2	2	3	2	3	3	2	2	3	3	3	2	2	3	3	3
Uma_R019499	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	3	2	2	3	2	2	3	3	3
Uma_R019500	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2	2	2	2
Uma_R019501	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R019502	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019503	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019505	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	3	3	3	3	2	2	3	2	3	3	2	2	3	2
Uma_R019506	3	2	1	0	0	3	2	3	1	2	2	0	2	2	2	3	2	2	2	2	2	2	1	2	2	1	2	2	2
Uma_R019509	2	1	2	1	2	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2
Uma_R019512	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	2
Uma_R019513	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019514	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019515	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R019516	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	2
Uma_R019517	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	3	2	2	1	2	2
Uma_R019520	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	2	1	2	3	3
Uma_R019521	2	2	2	2	2	3	3	2	3	2	3	3	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	3	3
Uma_R019522	2	2	3	2	3	3	3	2	3	3	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2
Uma_R019523	3	4	4	3	4	2	4	3	5	2	5	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R019526	2	2	2	1	1	1	2	2	2	1	1	2	2	3	2	3	3	3	3	2	2	3	2	4	2	2	3	2	2
Uma_R019528	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2
Uma_R019531	3	2	2	2	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3
Uma_R019532	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	2	3	2
Uma_R019533	3	2	2	2	2	3	2	2	3	2	3	2	3	3	3	3	2	2	3	2	2	3	2	2	3	2	2	3	2
Uma_R019534	2	2	2	2	2	3	3	2	3	2	3	3	3	2	3	2	2	3	2	2	2	2	2	3	2	2	2	3	3
Uma_R019535	2	3	3	2	2	3	3	3	3	2	3	2	3	3	3	3	3	3	3	2	2	2	2	3	2	2	2	3	2
Uma_R019536	2	2	3	2	2	2	2	2	3	2	2	3	2	2	3	3	2	3	2	2	2	3	2	3	2	2	2	2	2
Uma_R019537	0	0	1	1	1	1	2	1	1	2	1	0	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	1	2
Uma_R019538	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R019539	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019540	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019541	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019542	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2
Uma_R019543	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
Uma_R019544	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019545	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2
Uma_R019546	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R019547	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2	3	3
Uma_R019552	3	6	3	3	2	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
Uma_R019553	0	0	2	2	1	2	0	2	3	1	0	2	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1
Uma_R019554	0	0	2	2	1	3	0	2	3	1	0	2	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1
Uma_R019555	0	0	2	2	1	1	0	2	2	1	0	2	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1
Uma_R019556	2	2	3	4	4	2	4	2	2	4	5	2	4	4	3	4	2	5	4	2	2	2	4	5	2	2	2	5	4
Uma_R019557	0	2	3	2	3	1	2	1	2	4	4	2	2	1	1	1	1	2	5	1	2	1	3	2	2	1	2	3	2
Uma_R019558	1	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	3	2	2	2	2	2	2	2	2
